algorithm,algorithm_relative_folder,folder,algo_file,gt_file,rmse,mean,median,std,min,max,sse,plot_path
stella-vanilla,National Western Campus/1440x720/stella-vanilla_run_20250722_115428/VID_20250612_100848_046,VID_20250612_100848_046,frame_trajectory.txt,2025_06_12.10_08_49.034.prc.traj.csv,7.144538508945826,6.337542509005822,5.2956592855453035,3.2984822952918837,2.157975421645496,16.31786249267418,49206.83100760069,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-vanilla_run_20250722_115428_VID_20250612_100848_046_EST_frame_trajectory_vs_GT_2025_06_12.10_08_49.034.prc.traj.csv.pdf
stella-multimap,National Western Campus/1440x720/stella-multimap_run_20250723_031419/VID_20250612_100848_046,VID_20250612_100848_046,frame_trajectory.txt,2025_06_12.10_08_49.034.prc.traj.csv,11.699146646400715,9.366497883841461,7.1221020370484025,7.0099036830745804,2.1866652660247623,31.85748706655991,131942.7110928455,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-multimap_run_20250723_031419_VID_20250612_100848_046_EST_frame_trajectory_vs_GT_2025_06_12.10_08_49.034.prc.traj.csv.pdf
stella-vanilla,National Western Campus/2880x1440/stella-vanilla_run_20250722_184508/VID_20250612_100848_046,VID_20250612_100848_046,frame_trajectory.txt,2025_06_12.10_08_49.034.prc.traj.csv,7.39504655666216,6.538388540094338,5.5602999604118395,3.4548789955603243,2.2308493127416353,16.70512731864698,52717.99188649364,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-vanilla_run_20250722_184508_VID_20250612_100848_046_EST_frame_trajectory_vs_GT_2025_06_12.10_08_49.034.prc.traj.csv.pdf
stella-multimap,National Western Campus/2880x1440/stella-multimap_run_20250724_201020/VID_20250612_100848_046,VID_20250612_100848_046,frame_trajectory.txt,2025_06_12.10_08_49.034.prc.traj.csv,11.698249014517664,9.280727488513643,7.117300567827783,7.121595838687474,2.3319534264851933,34.35650018912982,131922.4649254596,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-multimap_run_20250724_201020_VID_20250612_100848_046_EST_frame_trajectory_vs_GT_2025_06_12.10_08_49.034.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1024x512/stella-vanilla_run_20250722_105458/VID_20250515_102149_046,VID_20250515_102149_046,frame_trajectory.txt,2025_05_15.10_21_57.302.prc.traj.csv,7.041341441732653,6.17645030474153,4.967216888801649,3.3811168172838877,2.1497811708911585,18.582172210152816,51613.2893603232,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-vanilla_run_20250722_105458_VID_20250515_102149_046_EST_frame_trajectory_vs_GT_2025_05_15.10_21_57.302.prc.traj.csv.pdf
stella-superpoint,National Western Campus/1024x512/stella-superpoint_run_20250724_153720/VID_20250515_102149_046,VID_20250515_102149_046,frame_trajectory.txt,2025_05_15.10_21_57.302.prc.traj.csv,11.204133946710249,9.939824187960252,9.448927331210609,5.170349370039253,2.157449474156243,30.55181546271422,130679.4548131538,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-superpoint_run_20250724_153720_VID_20250515_102149_046_EST_frame_trajectory_vs_GT_2025_05_15.10_21_57.302.prc.traj.csv.pdf
stella-multimap,National Western Campus/1024x512/stella-multimap_run_20250722_213709/VID_20250515_102149_046,VID_20250515_102149_046,frame_trajectory.txt,2025_05_15.10_21_57.302.prc.traj.csv,12.473998223911414,11.107064842003728,10.630967192628741,5.677476753423991,2.177828429626456,32.11361942923286,161980.25758944108,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1024x512_stella-multimap_run_20250722_213709_VID_20250515_102149_046_EST_frame_trajectory_vs_GT_2025_05_15.10_21_57.302.prc.traj.csv.pdf
stella-multimap,National Western Campus/1920x960/stella-multimap_run_20250723_101735/VID_20250515_102149_046,VID_20250515_102149_046,frame_trajectory.txt,2025_05_15.10_21_57.302.prc.traj.csv,15.391071989302114,13.4788438316127,11.611268354762787,7.430065002601015,2.5838398290208833,35.62833480864985,246597.38595605522,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-multimap_run_20250723_101735_VID_20250515_102149_046_EST_frame_trajectory_vs_GT_2025_05_15.10_21_57.302.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1920x960/stella-vanilla_run_20250722_131252/VID_20250515_102149_046,VID_20250515_102149_046,frame_trajectory.txt,2025_05_15.10_21_57.302.prc.traj.csv,7.772946977725448,6.803987750109971,5.761838021998613,3.7582516433688453,2.130996543917353,21.55154257354143,62895.87161199095,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1920x960_stella-vanilla_run_20250722_131252_VID_20250515_102149_046_EST_frame_trajectory_vs_GT_2025_05_15.10_21_57.302.prc.traj.csv.pdf
stella-vanilla,National Western Campus/1440x720/stella-vanilla_run_20250722_115428/VID_20250515_102149_046,VID_20250515_102149_046,frame_trajectory.txt,2025_05_15.10_21_57.302.prc.traj.csv,7.73846071421954,6.778813711844537,5.740853880290233,3.7324869571945856,2.133921373098024,21.25889191346513,62339.00896876548,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-vanilla_run_20250722_115428_VID_20250515_102149_046_EST_frame_trajectory_vs_GT_2025_05_15.10_21_57.302.prc.traj.csv.pdf
stella-multimap,National Western Campus/1440x720/stella-multimap_run_20250723_031419/VID_20250515_102149_046,VID_20250515_102149_046,frame_trajectory.txt,2025_05_15.10_21_57.302.prc.traj.csv,15.225206700647755,13.199863814268593,11.121917729311287,7.587523598791104,2.652297701093135,36.71186644304432,241311.00275962474,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_1440x720_stella-multimap_run_20250723_031419_VID_20250515_102149_046_EST_frame_trajectory_vs_GT_2025_05_15.10_21_57.302.prc.traj.csv.pdf
stella-vanilla,National Western Campus/2880x1440/stella-vanilla_run_20250722_184508/VID_20250515_102149_046,VID_20250515_102149_046,frame_trajectory.txt,2025_05_15.10_21_57.302.prc.traj.csv,7.818003376783008,6.843700665495324,5.807680805985485,3.779542035814573,2.120735959663537,21.878577985566587,63627.145048165534,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-vanilla_run_20250722_184508_VID_20250515_102149_046_EST_frame_trajectory_vs_GT_2025_05_15.10_21_57.302.prc.traj.csv.pdf
stella-multimap,National Western Campus/2880x1440/stella-multimap_run_20250724_201020/VID_20250515_102149_046,VID_20250515_102149_046,frame_trajectory.txt,2025_05_15.10_21_57.302.prc.traj.csv,15.185486395550447,12.979116310799018,10.492072260061962,7.882990350127202,2.102111873268448,33.66010773648058,240053.55594929506,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/National_Western_Campus_2880x1440_stella-multimap_run_20250724_201020_VID_20250515_102149_046_EST_frame_trajectory_vs_GT_2025_05_15.10_21_57.302.prc.traj.csv.pdf
stella-multimap,NREL/1024x512/stella-multimap_run_20250723_110627/VID_20250627_100740_053,VID_20250627_100740_053,frame_trajectory.txt,2025_06_27.10_07_35.834.prc.traj.csv,7.005862044343653,6.572761889790549,6.43935765499878,2.425057550758741,2.262873146865204,13.032072412438021,21497.96110715626,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-multimap_run_20250723_110627_VID_20250627_100740_053_EST_frame_trajectory_vs_GT_2025_06_27.10_07_35.834.prc.traj.csv.pdf
stella-superpoint,NREL/1024x512/stella-superpoint_run_20250724_153721/VID_20250627_100740_053,VID_20250627_100740_053,frame_trajectory.txt,2025_06_27.10_07_35.834.prc.traj.csv,7.209607964078973,6.739865052810892,6.578552647624101,2.5598175844402262,2.276894153159124,13.58346445706247,22766.559784121397,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-superpoint_run_20250724_153721_VID_20250627_100740_053_EST_frame_trajectory_vs_GT_2025_06_27.10_07_35.834.prc.traj.csv.pdf
stella-vanilla,NREL/1024x512/stella-vanilla_run_20250722_140137/VID_20250627_100740_053,VID_20250627_100740_053,frame_trajectory.txt,2025_06_27.10_07_35.834.prc.traj.csv,6.778212008667655,6.351814446897214,6.123041172066721,2.3661384715680214,2.2590086540259886,12.616038003183272,20123.54121908753,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-vanilla_run_20250722_140137_VID_20250627_100740_053_EST_frame_trajectory_vs_GT_2025_06_27.10_07_35.834.prc.traj.csv.pdf
stella-multimap,NREL/1920x960/stella-multimap_run_20250725_034814/VID_20250627_100740_053,VID_20250627_100740_053,frame_trajectory.txt,2025_06_27.10_07_35.834.prc.traj.csv,7.5143614736615705,7.030333141399639,6.707299223969555,2.6533081761806656,2.263834182501989,14.396324393557993,24731.94522029999,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1920x960_stella-multimap_run_20250725_034814_VID_20250627_100740_053_EST_frame_trajectory_vs_GT_2025_06_27.10_07_35.834.prc.traj.csv.pdf
stella-vanilla,NREL/1920x960/stella-vanilla_run_20250722_212249/VID_20250627_100740_053,VID_20250627_100740_053,frame_trajectory.txt,2025_06_27.10_07_35.834.prc.traj.csv,6.847285163809945,6.411386129943521,6.1724545989339,2.4040470060503427,2.2822515721517185,12.733571237731173,20535.767582164917,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1920x960_stella-vanilla_run_20250722_212249_VID_20250627_100740_053_EST_frame_trajectory_vs_GT_2025_06_27.10_07_35.834.prc.traj.csv.pdf
stella-multimap,NREL/1440x720/stella-multimap_run_20250724_053804/VID_20250627_100740_053,VID_20250627_100740_053,frame_trajectory.txt,2025_06_27.10_07_35.834.prc.traj.csv,6.626626218699712,6.189942674055312,5.929890927121081,2.3657524668205228,2.2821256129494802,13.237898843819723,19233.532668552994,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1440x720_stella-multimap_run_20250724_053804_VID_20250627_100740_053_EST_frame_trajectory_vs_GT_2025_06_27.10_07_35.834.prc.traj.csv.pdf
stella-vanilla,NREL/1440x720/stella-vanilla_run_20250722_171111/VID_20250627_100740_053,VID_20250627_100740_053,frame_trajectory.txt,2025_06_27.10_07_35.834.prc.traj.csv,6.857542693900448,6.414322280206509,6.06866020501958,2.425358011575566,2.324017836025965,12.67492631203912,20597.340607816324,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1440x720_stella-vanilla_run_20250722_171111_VID_20250627_100740_053_EST_frame_trajectory_vs_GT_2025_06_27.10_07_35.834.prc.traj.csv.pdf
stella-vanilla,NREL/2880x1440/stella-vanilla_run_20250723_165626/VID_20250627_100740_053,VID_20250627_100740_053,frame_trajectory.txt,2025_06_27.10_07_35.834.prc.traj.csv,6.839947449605215,6.407809518746564,6.174923897635011,2.3926676085118475,2.277562787833941,12.676909560610403,20491.777927652067,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_2880x1440_stella-vanilla_run_20250723_165626_VID_20250627_100740_053_EST_frame_trajectory_vs_GT_2025_06_27.10_07_35.834.prc.traj.csv.pdf
stella-multimap,NREL/2880x1440/stella-multimap_run_20250725_040636/VID_20250627_100740_053,VID_20250627_100740_053,frame_trajectory.txt,2025_06_27.10_07_35.834.prc.traj.csv,9.141905674136842,8.63101064157182,8.528796371477988,3.01331954161675,2.426958487201762,17.37891607417601,36605.604437409136,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_2880x1440_stella-multimap_run_20250725_040636_VID_20250627_100740_053_EST_frame_trajectory_vs_GT_2025_06_27.10_07_35.834.prc.traj.csv.pdf
stella-multimap,NREL/1024x512/stella-multimap_run_20250723_110627/VID_20250530_102200_048,VID_20250530_102200_048,frame_trajectory.txt,2025_05_30.10_22_05.299.prc.traj.csv,7.39372301697584,6.9945823900539565,6.7395049344397355,2.3964467948413524,2.3921503641069144,12.178130520571411,22632.19598142794,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-multimap_run_20250723_110627_VID_20250530_102200_048_EST_frame_trajectory_vs_GT_2025_05_30.10_22_05.299.prc.traj.csv.pdf
stella-superpoint,NREL/1024x512/stella-superpoint_run_20250724_153721/VID_20250530_102200_048,VID_20250530_102200_048,frame_trajectory.txt,2025_05_30.10_22_05.299.prc.traj.csv,9.400650439818891,8.893524847090449,8.087190051308413,3.04588976915645,2.452832424949337,15.901420080535972,36586.10267835018,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-superpoint_run_20250724_153721_VID_20250530_102200_048_EST_frame_trajectory_vs_GT_2025_05_30.10_22_05.299.prc.traj.csv.pdf
stella-vanilla,NREL/1024x512/stella-vanilla_run_20250722_140137/VID_20250530_102200_048,VID_20250530_102200_048,frame_trajectory.txt,2025_05_30.10_22_05.299.prc.traj.csv,7.674459352562635,7.256187343207028,6.886137709298946,2.49901412449354,2.515220677571996,12.575394495262582,24383.49311061234,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-vanilla_run_20250722_140137_VID_20250530_102200_048_EST_frame_trajectory_vs_GT_2025_05_30.10_22_05.299.prc.traj.csv.pdf
stella-multimap,NREL/1920x960/stella-multimap_run_20250725_034814/VID_20250530_102200_048,VID_20250530_102200_048,frame_trajectory.txt,2025_05_30.10_22_05.299.prc.traj.csv,8.83209818527315,8.355227343049478,7.86955476733208,2.862889170097867,2.540395409651535,14.561743888913178,32294.466758682385,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1920x960_stella-multimap_run_20250725_034814_VID_20250530_102200_048_EST_frame_trajectory_vs_GT_2025_05_30.10_22_05.299.prc.traj.csv.pdf
stella-vanilla,NREL/1920x960/stella-vanilla_run_20250722_212249/VID_20250530_102200_048,VID_20250530_102200_048,frame_trajectory.txt,2025_05_30.10_22_05.299.prc.traj.csv,7.710095060435442,7.292956666617376,6.897642073805171,2.501669222697553,2.4998640813472397,12.62794295556877,24610.46425815372,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1920x960_stella-vanilla_run_20250722_212249_VID_20250530_102200_048_EST_frame_trajectory_vs_GT_2025_05_30.10_22_05.299.prc.traj.csv.pdf
stella-multimap,NREL/1440x720/stella-multimap_run_20250724_053804/VID_20250530_102200_048,VID_20250530_102200_048,frame_trajectory.txt,2025_05_30.10_22_05.299.prc.traj.csv,8.818134330310201,8.342832324088636,7.870015282192675,2.8559835222803955,2.493293185637818,14.605023459541567,32192.430129901666,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1440x720_stella-multimap_run_20250724_053804_VID_20250530_102200_048_EST_frame_trajectory_vs_GT_2025_05_30.10_22_05.299.prc.traj.csv.pdf
stella-vanilla,NREL/1440x720/stella-vanilla_run_20250722_171111/VID_20250530_102200_048,VID_20250530_102200_048,frame_trajectory.txt,2025_05_30.10_22_05.299.prc.traj.csv,7.704013851802298,7.291134427743014,6.92905528513273,2.4882098354725297,2.492513937759782,12.66385673877392,24571.657383507336,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1440x720_stella-vanilla_run_20250722_171111_VID_20250530_102200_048_EST_frame_trajectory_vs_GT_2025_05_30.10_22_05.299.prc.traj.csv.pdf
stella-vanilla,NREL/2880x1440/stella-vanilla_run_20250723_165626/VID_20250530_102200_048,VID_20250530_102200_048,frame_trajectory.txt,2025_05_30.10_22_05.299.prc.traj.csv,7.736276058847378,7.319712805358403,6.941269578528886,2.5043505556865084,2.4900771177986813,12.691067518122674,24777.88644509978,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_2880x1440_stella-vanilla_run_20250723_165626_VID_20250530_102200_048_EST_frame_trajectory_vs_GT_2025_05_30.10_22_05.299.prc.traj.csv.pdf
stella-multimap,NREL/2880x1440/stella-multimap_run_20250725_040636/VID_20250530_102200_048,VID_20250530_102200_048,frame_trajectory.txt,2025_05_30.10_22_05.299.prc.traj.csv,9.533648551848493,8.832500121259104,8.461861879432352,3.5885089268553787,2.202785105741001,15.976060315152795,37628.64825000743,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_2880x1440_stella-multimap_run_20250725_040636_VID_20250530_102200_048_EST_frame_trajectory_vs_GT_2025_05_30.10_22_05.299.prc.traj.csv.pdf
stella-multimap,NREL/1024x512/stella-multimap_run_20250723_110627/VID_20250703_124717_052,VID_20250703_124717_052,frame_trajectory.txt,2025_07_03.12_47_10.565.prc.traj.csv,9.655329218052751,9.074232091928927,8.492598421378318,3.299044445106847,3.293175169553263,15.970716877141735,36171.44833588546,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-multimap_run_20250723_110627_VID_20250703_124717_052_EST_frame_trajectory_vs_GT_2025_07_03.12_47_10.565.prc.traj.csv.pdf
stella-superpoint,NREL/1024x512/stella-superpoint_run_20250724_153721/VID_20250703_124717_052,VID_20250703_124717_052,frame_trajectory.txt,2025_07_03.12_47_10.565.prc.traj.csv,8.627751201558942,8.042290308265091,7.122650404647645,3.1240450370612742,2.6625560717676784,14.338684530155566,28881.979228848686,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-superpoint_run_20250724_153721_VID_20250703_124717_052_EST_frame_trajectory_vs_GT_2025_07_03.12_47_10.565.prc.traj.csv.pdf
stella-vanilla,NREL/1024x512/stella-vanilla_run_20250722_140137/VID_20250703_124717_052,VID_20250703_124717_052,frame_trajectory.txt,2025_07_03.12_47_10.565.prc.traj.csv,7.334667566773743,6.834841492395274,6.011375200292592,2.661257238395908,2.207327941190549,12.184515036826852,20873.371146252073,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-vanilla_run_20250722_140137_VID_20250703_124717_052_EST_frame_trajectory_vs_GT_2025_07_03.12_47_10.565.prc.traj.csv.pdf
stella-multimap,NREL/1920x960/stella-multimap_run_20250725_034814/VID_20250703_124717_052,VID_20250703_124717_052,frame_trajectory.txt,2025_07_03.12_47_10.565.prc.traj.csv,9.9569549841086,9.422231593550011,9.793280200101199,3.219084396699341,2.619965644473382,16.865770151300378,38466.68959155926,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1920x960_stella-multimap_run_20250725_034814_VID_20250703_124717_052_EST_frame_trajectory_vs_GT_2025_07_03.12_47_10.565.prc.traj.csv.pdf
stella-vanilla,NREL/1920x960/stella-vanilla_run_20250722_212249/VID_20250703_124717_052,VID_20250703_124717_052,frame_trajectory.txt,2025_07_03.12_47_10.565.prc.traj.csv,7.397691012209385,6.893925039591545,6.140689223400134,2.6832126007113644,2.269001565253413,12.35842742152264,21233.622937103923,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1920x960_stella-vanilla_run_20250722_212249_VID_20250703_124717_052_EST_frame_trajectory_vs_GT_2025_07_03.12_47_10.565.prc.traj.csv.pdf
stella-multimap,NREL/1440x720/stella-multimap_run_20250724_053804/VID_20250703_124717_052,VID_20250703_124717_052,frame_trajectory.txt,2025_07_03.12_47_10.565.prc.traj.csv,8.465428809009317,7.995381657776735,7.264775931597581,2.7816105167496468,3.3121089046496177,15.083106080933877,27805.4321491171,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1440x720_stella-multimap_run_20250724_053804_VID_20250703_124717_052_EST_frame_trajectory_vs_GT_2025_07_03.12_47_10.565.prc.traj.csv.pdf
stella-vanilla,NREL/1440x720/stella-vanilla_run_20250722_171111/VID_20250703_124717_052,VID_20250703_124717_052,frame_trajectory.txt,2025_07_03.12_47_10.565.prc.traj.csv,7.470318628335741,6.956003611077461,6.129234414373249,2.72390788602282,2.280965474924044,12.344107286731488,21652.59623863767,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1440x720_stella-vanilla_run_20250722_171111_VID_20250703_124717_052_EST_frame_trajectory_vs_GT_2025_07_03.12_47_10.565.prc.traj.csv.pdf
stella-vanilla,NREL/2880x1440/stella-vanilla_run_20250723_165626/VID_20250703_124717_052,VID_20250703_124717_052,frame_trajectory.txt,2025_07_03.12_47_10.565.prc.traj.csv,7.432066310029284,6.923694735657165,6.164225596839881,2.701492336488399,2.275828172518589,12.36180833811483,21431.41653902885,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_2880x1440_stella-vanilla_run_20250723_165626_VID_20250703_124717_052_EST_frame_trajectory_vs_GT_2025_07_03.12_47_10.565.prc.traj.csv.pdf
stella-multimap,NREL/2880x1440/stella-multimap_run_20250725_040636/VID_20250703_124717_052,VID_20250703_124717_052,frame_trajectory.txt,2025_07_03.12_47_10.565.prc.traj.csv,9.025802152683681,8.525363907451396,7.954578108473149,2.963659012928851,3.476814025643279,15.788657735226195,31608.46054576308,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_2880x1440_stella-multimap_run_20250725_040636_VID_20250703_124717_052_EST_frame_trajectory_vs_GT_2025_07_03.12_47_10.565.prc.traj.csv.pdf
stella-multimap,NREL/1024x512/stella-multimap_run_20250723_110627/VID_20250425_102814_048,VID_20250425_102814_048,frame_trajectory.txt,2025_04_25.10_28_18.001.prc.traj.csv,5.838763814809142,5.205848025264322,4.374279361873704,2.6439192920692896,2.075188331414385,12.968275228776253,11147.810263435747,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-multimap_run_20250723_110627_VID_20250425_102814_048_EST_frame_trajectory_vs_GT_2025_04_25.10_28_18.001.prc.traj.csv.pdf
stella-superpoint,NREL/1024x512/stella-superpoint_run_20250724_153721/VID_20250425_102814_048,VID_20250425_102814_048,frame_trajectory.txt,2025_04_25.10_28_18.001.prc.traj.csv,5.615444598041595,4.990393457581032,4.285312845958002,2.5747215717834355,2.1714949325579096,12.649296397270986,10311.362297011572,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-superpoint_run_20250724_153721_VID_20250425_102814_048_EST_frame_trajectory_vs_GT_2025_04_25.10_28_18.001.prc.traj.csv.pdf
stella-vanilla,NREL/1024x512/stella-vanilla_run_20250722_140137/VID_20250425_102814_048,VID_20250425_102814_048,frame_trajectory.txt,2025_04_25.10_28_18.001.prc.traj.csv,5.504741929926852,4.900800317925954,4.194270443677604,2.506858583748128,2.136398294359005,12.322974034502973,9908.814074836,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-vanilla_run_20250722_140137_VID_20250425_102814_048_EST_frame_trajectory_vs_GT_2025_04_25.10_28_18.001.prc.traj.csv.pdf
stella-multimap,NREL/1920x960/stella-multimap_run_20250725_034814/VID_20250425_102814_048,VID_20250425_102814_048,frame_trajectory.txt,2025_04_25.10_28_18.001.prc.traj.csv,5.685281519607167,5.025526907659576,4.275642775905781,2.6582899122511736,2.3989039334088815,13.462402363984541,10569.433288000075,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1920x960_stella-multimap_run_20250725_034814_VID_20250425_102814_048_EST_frame_trajectory_vs_GT_2025_04_25.10_28_18.001.prc.traj.csv.pdf
stella-vanilla,NREL/1920x960/stella-vanilla_run_20250722_212249/VID_20250425_102814_048,VID_20250425_102814_048,frame_trajectory.txt,2025_04_25.10_28_18.001.prc.traj.csv,5.5376922244415745,4.9232273142131895,4.171756367009122,2.535324039491966,2.2192617313611396,12.750936380499004,10027.793501453501,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1920x960_stella-vanilla_run_20250722_212249_VID_20250425_102814_048_EST_frame_trajectory_vs_GT_2025_04_25.10_28_18.001.prc.traj.csv.pdf
stella-multimap,NREL/1440x720/stella-multimap_run_20250724_053804/VID_20250425_102814_048,VID_20250425_102814_048,frame_trajectory.txt,2025_04_25.10_28_18.001.prc.traj.csv,5.6186660016624135,4.972757399354355,4.235760218395608,2.6155480277378977,2.1607043159808477,12.942761705513151,10323.19629770353,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1440x720_stella-multimap_run_20250724_053804_VID_20250425_102814_048_EST_frame_trajectory_vs_GT_2025_04_25.10_28_18.001.prc.traj.csv.pdf
stella-vanilla,NREL/1440x720/stella-vanilla_run_20250722_171111/VID_20250425_102814_048,VID_20250425_102814_048,frame_trajectory.txt,2025_04_25.10_28_18.001.prc.traj.csv,5.491585015521843,4.8948498670841545,4.071049184949562,2.4895683885786846,2.2948373587248563,12.587896127490259,9861.50445634422,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1440x720_stella-vanilla_run_20250722_171111_VID_20250425_102814_048_EST_frame_trajectory_vs_GT_2025_04_25.10_28_18.001.prc.traj.csv.pdf
stella-vanilla,NREL/2880x1440/stella-vanilla_run_20250723_165626/VID_20250425_102814_048,VID_20250425_102814_048,frame_trajectory.txt,2025_04_25.10_28_18.001.prc.traj.csv,5.592293172490502,4.976410213504733,4.150208721559196,2.5512907153066005,2.276902096702797,12.727007252875342,10226.51393715643,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_2880x1440_stella-vanilla_run_20250723_165626_VID_20250425_102814_048_EST_frame_trajectory_vs_GT_2025_04_25.10_28_18.001.prc.traj.csv.pdf
stella-multimap,NREL/2880x1440/stella-multimap_run_20250725_040636/VID_20250425_102814_048,VID_20250425_102814_048,frame_trajectory.txt,2025_04_25.10_28_18.001.prc.traj.csv,5.669813975705514,5.069139749628188,4.212473939436858,2.539805645683354,2.195767782244555,12.994360870126108,10512.000499747519,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_2880x1440_stella-multimap_run_20250725_040636_VID_20250425_102814_048_EST_frame_trajectory_vs_GT_2025_04_25.10_28_18.001.prc.traj.csv.pdf
stella-multimap,NREL/1024x512/stella-multimap_run_20250723_110627/VID_20250502_101547_056,VID_20250502_101547_056,frame_trajectory.txt,2025_05_02.10_15_59.893.prc.traj.csv,14.418210597805123,13.263528246268354,13.586825869691742,5.653637351573006,2.962104268421609,25.218762698299695,141361.66185300876,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-multimap_run_20250723_110627_VID_20250502_101547_056_EST_frame_trajectory_vs_GT_2025_05_02.10_15_59.893.prc.traj.csv.pdf
stella-superpoint,NREL/1024x512/stella-superpoint_run_20250724_153721/VID_20250502_101547_056,VID_20250502_101547_056,frame_trajectory.txt,2025_05_02.10_15_59.893.prc.traj.csv,11.741067686183637,11.018579556260866,11.563595769044081,4.05506781372342,2.6569731733799435,20.54094850849436,93739.81587985098,/home/tpc/Downloads/BenchmarkingSnippets/APE_dashboard_Updated/plots/NREL_1024x512_stella-superpoint_run_20250724_153721_VID_20250502_101547_056_EST_frame_trajectory_vs_GT_2025_05_02.10_15_59.893.prc.traj.csv.pdf
